dataset,missing_mechanism,missing_rate,imputation,model,model_type,accuracy,f1,precision,recall,roc_auc,balanced_accuracy,f1_macro,recall_class1,pr_auc,threshold,training_time_seconds,error
polish_1year,MCAR,30.0,median,TabPFN,Foundation,0.9061166429587484,0.9286428354376864,0.9675050754905564,0.9061166429587484,0.9696814047775586,0.8978468113083498,0.6849845201238389,0.8888888888888888,0.7300980161516062,0.0457237027585506,146.6686305999756,
polish_1year,MCAR,30.0,median,TabICL,Foundation,0.7261735419630156,0.8104634775686147,0.9528171234163132,0.7261735419630156,0.8155955511724742,0.7420556651325882,0.5057048803093739,0.7592592592592593,0.2094547379744347,0.0324123054742813,6.60556173324585,
polish_1year,MCAR,30.0,knn,TabPFN,Foundation,0.914651493598862,0.9329728823179076,0.9622959290978704,0.914651493598862,0.9085990576375192,0.8400586237124699,0.6799817912825765,0.7592592592592593,0.5561421338969744,0.0510957799851894,146.669677734375,
polish_1year,MCAR,30.0,knn,TabICL,Foundation,0.8264580369843528,0.8756213403027808,0.9462381193796237,0.8264580369843528,0.839627164146395,0.6964168310322156,0.5500398724082934,0.5555555555555556,0.3046899487857321,0.0371207930147647,6.599911689758301,
polish_1year,MCAR,30.0,mice,TabPFN,Foundation,0.8975817923186344,0.9232671998520118,0.96765603555,0.8975817923186344,0.9623534407188252,0.9022983782599168,0.6744637746406406,0.9074074074074074,0.6795285656928068,0.0358091406524181,146.6810326576233,
polish_1year,MCAR,30.0,mice,TabICL,Foundation,0.7162162162162162,0.8034501955952107,0.9597946894764068,0.7162162162162162,0.9074964387464388,0.7991042077580539,0.5108669779364643,0.8888888888888888,0.4123617719180054,0.0171693880110979,6.242765665054321,
polish_1year,MCAR,30.0,mice_indicator,TabPFN,Foundation,0.9246088193456614,0.9406210748509451,0.968614829681881,0.9246088193456614,0.9654695375849224,0.8985727591496822,0.714709035222052,0.8703703703703703,0.7333748739179965,0.0442078299820423,322.176926612854,
polish_1year,MCAR,30.0,mice_indicator,TabICL,Foundation,0.8349928876244666,0.8827337765222025,0.9604372128711628,0.8349928876244666,0.9281517094017092,0.8341962524654832,0.593165207413505,0.8333333333333334,0.4692761479150295,0.0285381227731704,13.59687852859497,
polish_1year,MCAR,30.0,none,TabPFN,Foundation,0.933854907539118,0.9473471627371414,0.972372766712346,0.933854907539118,0.983488110891957,0.930048761779531,0.7413124892426212,0.925925925925926,0.8208438026834521,0.0553199276328086,149.1104052066803,
polish_1year,MCAR,30.0,none,TabICL,Foundation,0.8584637268847796,0.8966367242107794,0.9543102328723292,0.8584637268847796,0.8787598619329389,0.7752849002849003,0.5963424785795798,0.6851851851851852,0.3365243500244563,0.0367157012224197,6.333027124404907,
polish_1year,MCAR,40.0,mean,TabPFN,Foundation,0.9011379800853484,0.9249409651559984,0.9644388816905812,0.9011379800853484,0.9470468989699758,0.8685897435897436,0.6695998525799356,0.8333333333333334,0.612458152044142,0.0488571524620056,146.290207862854,
polish_1year,MCAR,40.0,mean,TabICL,Foundation,0.8691322901849218,0.900748920472513,0.9423769711478314,0.8691322901849218,0.8109385272846812,0.6563801227262765,0.5643687064291247,0.4259259259259259,0.223056623274256,0.0458958931267261,6.31643009185791,
polish_1year,MCAR,40.0,median,TabPFN,Foundation,0.871977240398293,0.9069501921834174,0.966830620062169,0.871977240398293,0.9626342318650012,0.8978742055665132,0.6430264048747462,0.925925925925926,0.6689802797917016,0.0487990975379943,146.2961506843567,
polish_1year,MCAR,40.0,median,TabICL,Foundation,0.6543385490753911,0.7585896407423335,0.9551141298232148,0.6543385490753911,0.7791748849441158,0.7402613412228797,0.4694487924865831,0.8333333333333334,0.158960400017111,0.0252214781939983,6.331766128540039,
polish_1year,MCAR,40.0,knn,TabPFN,Foundation,0.7930298719772404,0.8557825010513981,0.9627216567468868,0.7930298719772404,0.9033736028928336,0.8479344729344729,0.5659144849010181,0.9074074074074074,0.4290594258985837,0.0336029306054115,146.45237517356873,
polish_1year,MCAR,40.0,knn,TabICL,Foundation,0.6941678520625889,0.7879049965057667,0.9539628284052905,0.6941678520625889,0.8048706991014684,0.743192526846373,0.4896922183507549,0.7962962962962963,0.1793534670499691,0.0281793531030416,6.379441738128662,
polish_1year,MCAR,40.0,mice,TabPFN,Foundation,0.8897581792318634,0.9171645066610083,0.9608620129246018,0.8897581792318634,0.9346646942800788,0.8360042735042735,0.6456117356455109,0.7777777777777778,0.5602449772329984,0.0365034788846969,146.57743048667908,
polish_1year,MCAR,40.0,mice,TabICL,Foundation,0.7176386913229018,0.8045083358941927,0.9556515607071232,0.7176386913229018,0.8296214113521805,0.7642861056322594,0.5054186842933027,0.8148148148148148,0.2331374060496491,0.023921463638544,6.249602794647217,
polish_1year,MCAR,40.0,mice_indicator,TabPFN,Foundation,0.914651493598862,0.9321671180213836,0.958831159492172,0.914651493598862,0.9362946526408064,0.8045008766162612,0.6678033912721602,0.6851851851851852,0.563361178117746,0.0467586368322372,323.4003834724426,
polish_1year,MCAR,40.0,mice_indicator,TabICL,Foundation,0.6678520625889047,0.768469367626065,0.9587829727287452,0.6678520625889047,0.845249835634451,0.7739562787639711,0.4814336271024738,0.8888888888888888,0.2604914712683108,0.0177274048328399,13.494593620300291,
polish_1year,MCAR,40.0,none,TabPFN,Foundation,0.9253200568990044,0.9414347891488656,0.9703986524973738,0.9253200568990044,0.977488768354153,0.9167214551829936,0.7212566579876026,0.9074074074074074,0.7412285114830104,0.06396484375,147.91918754577637,
polish_1year,MCAR,40.0,none,TabICL,Foundation,0.8598862019914651,0.8951252373022056,0.9417728625011416,0.8598862019914651,0.8109385272846812,0.6515724304185843,0.5563084385367159,0.4259259259259259,0.223056623274256,0.0440094992518425,6.530953884124756,
polish_1year,MAR,5.0,mean,TabPFN,Foundation,0.9779516358463728,0.97992097461656,0.9842135426962824,0.9779516358463728,0.9953018847249616,0.9618671926364234,0.8776729056684264,0.9444444444444444,0.9506497834335998,0.05520461499691,146.4538130760193,
polish_1year,MAR,5.0,mean,TabICL,Foundation,0.9793741109530584,0.98071142389917,0.9832365844659596,0.9793741109530584,0.9938568376068376,0.9359385272846812,0.8786036471901749,0.8888888888888888,0.9288541904829924,0.0450481735169887,6.3489532470703125,
polish_1year,MAR,5.0,median,TabPFN,Foundation,0.987908961593172,0.9882612587158446,0.9888698626425998,0.987908961593172,0.9948841222879684,0.9492658338812184,0.9229353065402782,0.9074074074074074,0.9444783791465734,0.0839284658432006,146.44624018669128,
polish_1year,MAR,5.0,median,TabICL,Foundation,0.9238975817923186,0.9392279448170098,0.9642744484702618,0.9238975817923186,0.9338771093578786,0.8537557527942143,0.6994832314911179,0.7777777777777778,0.671819271880967,0.0336600057780742,6.27496075630188,
polish_1year,MAR,5.0,knn,TabPFN,Foundation,0.9793741109530584,0.9812163956090402,0.985424341978902,0.9793741109530584,0.993939020381328,0.9714962743808896,0.8855649762704634,0.9629629629629628,0.948742063693994,0.0557216964662075,146.48919343948364,
polish_1year,MAR,5.0,knn,TabICL,Foundation,0.9473684210526316,0.9563483897882034,0.9730131262398176,0.9473684210526316,0.9854536489151874,0.9192965154503616,0.7683483991628446,0.8888888888888888,0.8743951306218722,0.0303995367139577,6.326932907104492,
